Pulsar,HabCat,Distance (arcmin),Pulsar period
J1921+16,36081,1.2620927073760204,0.93643
J2205+1444,49577,0.6422222354448988,0.938014
J1654-3710,22576,1.5151012276270583,0.939165
J1818-1519,30067,0.765781314334582,0.93969
J2225+35,50723,0.707858823692484,0.94
J1840-1122,30905,2.7773942653797055,0.940962
B0031-07,61419,0.25599182811937615,0.942951
B1114-41,115106,1.024135829047915,0.943158
B1507-44,14582,0.484738012743143,0.943871
B2351+61,57521,0.7896839241572591,0.944784
J1746-2856,27336,0.7273160748320963,0.945224
J1758+3030,28396,0.4691277827502141,0.947256
J1055-6022,113789,1.7330504413750634,0.947558
J1439+76,11972,0.2872303550255194,0.947903
J1724-3149,25711,1.0671161224000973,0.948237
J0922-4949,105290,0.7370840990538922,0.950289
J1818-1556,30067,0.20855224681948575,0.952709
J1851-0114,33238,1.0100382983872447,0.953182
J1849-0614,32933,0.6820062784654599,0.953384
J1710-2616,24136,0.382651508473051,0.954158
J1840-0809,31246,3.247970804298547,0.955672
J1759-2549,28640,0.7431129308843972,0.956549
B1555-55,19043,1.0973710105949952,0.957242
J1814-1649,29828,0.8173252768819314,0.957464
B1946-25,38312,0.45231926135009026,0.957617
J1852+0013,33238,1.1755144831034157,0.957751
J1847-0438,32933,1.5034358886115926,0.957991
B1943-29,38480,1.6045787477119293,0.959448
J1524-5819,15220,1.0880586596400177,0.961043
B0855-61,103394,0.07276704963100943,0.962509
J0533+0402,86232,1.5159385855363092,0.963018
J1434-6029,11706,0.49144145300969283,0.963348
B0903-42,104369,0.7110385386670995,0.965171
B1933+15,36809,0.7228580222222906,0.967338
J1302-6313,4740,0.3417230947313334,0.967846
B1940-12,36551,3.5876193119969204,0.972429
B1648-17,22782,0.6162867659699687,0.973394
J1513-5739,15220,0.5971584145123771,0.973458
J1822-0907,29868,2.1364965829342903,0.9747
J0719-2545,94842,0.47120115521072253,0.974725
J1555-0515,18550,0.6872435661550399,0.97541
B0529-66,85235,0.6368670981389032,0.975725
J1306-6242,4872,0.5930092250141895,0.981902
J1144-6146,116221,1.9273328801540361,0.987783
J0905-4536,104407,0.7399693568769133,0.988281
J1905+0616,33719,1.499739030160921,0.989706
B1907+02,34848,0.8093932824083642,0.989831
B1841-04,31849,1.7603565185028887,0.991027
J1556-5358,18351,0.47710283411929827,0.994681
J0059+50,63364,0.5307810475861033,0.996009
J1909+1450,33973,2.2740684648034897,0.996108
J1736+05,27061,2.0764144415746992,0.999245
B1718-19,24615,1.0455047148075909,1.004037
J1755-25211,27640,0.97531197667762,1.004513
B2210+29,49821,0.4721808130932732,1.004593
J1539-5521,16514,0.9403866186202069,1.004958
J1733-5515,25899,0.31863392531526574,1.011234
J2353+85,56557,1.725140819293506,1.011691
J1525-5417,15672,0.9584570598671955,1.011694
J1605-5215,18712,1.0039421607826435,1.013609
J1814-0521,29611,0.19162985456651763,1.014219
B2111+46,44782,1.2819833763326685,1.014685
J1649+2533,22668,0.7782226515065421,1.015257
J1742-3957,26909,0.3172292202842796,1.016349
B1907+00,34239,1.283234393101238,1.016948
B1607-13,19325,1.1646248434894184,1.018393
J1225-5556,1291,1.340222569172206,1.018453
J1906+1854,34361,2.559062914191037,1.019093
J1653-4030,23054,1.2870346576665133,1.019372
B1131-62,116221,0.326981375731331,1.022875
J1424-6438,10888,0.6843054633945811,1.023504
J1616-5208,20028,0.30689612184967546,1.025831
J1320+67,6703,0.677298209606239,1.02862
B2152-31,48740,0.50320946702132,1.030002
J1725-3546,25030,1.3263922692050831,1.032471
J1716-4111,24243,0.8754257613383063,1.036067
J1156-5909,117624,0.6467094191237565,1.037931
J1920-09,36290,1.8404906585924037,1.038
B0621-04,90616,1.4218429196769538,1.039076
J0614+83,88950,0.169080700278503,1.039203
J1906+0414,34848,1.7840643972412837,1.043362
J1859+0601,33719,0.6756006491790423,1.044313
J1745-0129,26615,2.3798065643252007,1.045407
B1942-00,37885,0.17375292608898557,1.045632
J1513-5946,15202,0.5087005650238698,1.046117
J1632-4509,20861,0.7156615879537003,1.04681
J1853-0649,33275,1.0243895351306167,1.048132
B1523-55,16514,0.9788260328136784,1.048705
J1842-0153,31849,1.6675937964391363,1.054228
J2217+5733,49579,1.5216482367004391,1.056844
J1746+2540,27292,0.19896843199187814,1.058148
J1308-4650,5728,0.8633441343612822,1.058833
J1819+1305,30521,1.216247696066791,1.060364
J2315+58,55289,1.1855420058888357,1.061
J1744-3130,26863,0.5471467005582794,1.066061
B2303+46,53989,1.4374279483761723,1.066371
B1943+18,37528,0.8563756617641374,1.068708
B0105+68,63689,0.5713282397449931,1.071118
J1622-4944,20768,1.1832529192247216,1.072968
J0820-3921,101116,1.749626064492317,1.073567
J1945+07,37413,1.2527438010927956,1.0739
B1923+04,35881,0.9789015688971465,1.074078
J0608+00,88961,0.3696684908411006,1.0762
J1746-2850,27336,0.8611376603564042,1.077101
J0211-8159,70485,1.77788172655505,1.077333
B1920+21,36058,0.805583720496825,1.077924
J1759-3107,28445,0.3735788944953447,1.078953
J1222-5738,1291,1.9940024497748836,1.081164
B1550-54,18256,0.0544568353032096,1.081328
J1850+0026,32608,0.9824028849978613,1.081844
B1758-29,28411,0.7078568753948349,1.081908
J2139+2242,47353,0.2814623997763859,1.083514
J1621-5039,20768,0.9380966887281791,1.08402
J1717-3953,24583,0.19065848900704988,1.085521
B0940+16,107108,1.0007918571167376,1.087418
J1835-0522,31246,0.48869635710122555,1.087749
J1641-2347,21788,0.11176853197333593,1.091008
J1845-0545,32933,1.500315914274535,1.092348
J0749-4247,97527,1.2160578475713157,1.095452
J1840-0815,31069,3.267720099553118,1.09644
J1418-3921,10735,0.13207838035677213,1.096806
B0943+10,107266,0.6380655212618868,1.097706
J1837-08,31069,2.943435907934744,1.099
J2027+4557,41690,0.9087912393019869,1.099651
J1654-4245,22915,0.4815646518040795,1.101555
J1801-1909,28312,0.6917218997218595,1.108725
J1726-3530,25030,1.1957761481512361,1.110132
J1947+10,37972,0.1505279810857037,1.110944
J1524-5706,15220,1.5181949008613829,1.116049
B0844-35,103131,1.640872450167445,1.116097
B0037+56,61744,0.1795053727566637,1.118225
J1238+21,3003,0.39653431518051524,1.118591
J1938+0650,37413,0.8680982525701945,1.121562
J1638-4344,21701,1.8898789089037173,1.121944
J1558-5756,18567,0.6788931652705928,1.122342
J1809-1850,29221,0.24536657066376355,1.124481
B1530+27,16817,0.9471561677496791,1.124836
J0459-0210,83027,0.4955666037204534,1.133076
B2044+15,42935,0.455393559553525,1.138286
J1907+0534,33719,1.7765240254326753,1.138403
B1851-14,33223,2.9249851542663774,1.146595
J0555+3948,87731,0.23620739532591026,1.146906
J1717-3847,24583,1.0870442259767208,1.149499
J1034-3224,111928,1.414652315687245,1.15059
J1903+0415,33719,1.3039731654106248,1.15139
J1117-6447,114792,0.34340915411620293,1.155272
J1620-5414,20910,1.4626362669292752,1.15636
J1745-2229,27496,1.4742370710832147,1.160593
J1824-2233,30102,2.2209397985068917,1.161743
J2352+65,58154,1.002565552233009,1.164
J1637-4721,21496,0.4084726047119828,1.165741
J1658-4306,22915,0.4404440057786557,1.166449
J1929+00,35959,1.4267874877984696,1.1669
J1734-3333,25639,1.4068754690659901,1.169341
B1039-55,112608,1.0110818205329395,1.170859
J1834+10,32255,2.3971476438306314,1.172719
B1920+20,35851,0.42120761731530365,1.172763
J0750+57,97252,0.7766822742911679,1.174875
J1441-6137,13447,1.4676972267719348,1.17584
J1755-2521,27640,1.1269832649140406,1.175968
J1635-1511,21090,1.2231766337423535,1.179387
B1916+14,36081,2.063026806856327,1.181023
J1805-1504,28813,0.6885328658868334,1.181269
J2346-0609,57369,0.7262083098528833,1.181463
B1056-57,113755,0.6950639532204022,1.184999
B1133+16,116590,0.7418747982015977,1.187913
J2102+38,44319,0.12156377061853135,1.19
B1701-75,22703,0.9357085412347889,1.191024
J1655-3844,22760,0.3579618088776301,1.193439
J1844-0302,31849,1.181055172273457,1.19863
B2110+27,45301,0.43185119571374764,1.202852
J1758-2630,27907,0.9615589291604615,1.202893
J1636-4803,21496,0.3175749623443973,1.204644
B1848+12,32303,2.3542561182966844,1.205303
B1809-173,29248,0.8025973783869236,1.205374
J2302+6028,53448,1.2192496465413065,1.206404
B1612+07,19987,0.6709924903812193,1.206801
J1542-5303,17033,0.6218937745972664,1.207568
B1700-32,23409,1.1115602840772112,1.211785
J1355-5925,8865,0.2808468645776354,1.213381
J0711+0931,94516,0.7813096690077361,1.21409
B0643+80,92358,0.4309443572942202,1.214441
J1739-1313,26129,1.8530357568191225,1.215698
B2027+37,41529,1.0401136292677622,1.216805
J0919-6040,106066,1.382408888465876,1.216976
B0045+33,62481,1.0548060582249303,1.217094
J1838-1046,30905,2.269609675279466,1.218354
J1616-5109,20028,1.2327878142056128,1.219594
J2050+13,43565,0.6070350730205886,1.22
B1926+18,36392,1.4050168267462158,1.22047
J1534-4428,16906,0.7539464090245258,1.221426
J1724-3505,25030,0.7440662143504724,1.221708
B0138+59,66693,0.20259030763242702,1.222949
J1812-2102,29061,1.4266476107192516,1.223352
J1902+0248,34239,1.949758508627731,1.223777
J0656-2228,93136,0.5886337003045913,1.224754
J1708-3827,24332,1.4963342040304937,1.225782
J2136-1606,47455,1.3655499518282115,1.227235
J0647+0913,92589,1.168135454354127,1.234854
J1248-6444,3831,1.319445957236692,1.234893
B1905+39,34254,0.3391744413685408,1.235757
B0818-13,99699,1.6636252033788932,1.23813
J1020-5921,110730,0.7501564911809682,1.238305
B1334-61,7670,1.6463001400052724,1.23899
B0011+47,59693,0.16600554119421723,1.240699
J0419+44,79859,0.2067780080014119,1.241
J0628+0909,89973,1.9728814182650545,1.241421
B1911+09,34423,1.4541283972934378,1.241965
J1743-2442,27236,1.0206370590838223,1.242508
B0628-28,90188,1.485764722475403,1.244419
B0538-75,85585,0.4515079047743024,1.245856
J1733-3322,25639,1.2244287846763637,1.245915
J1600-5916,18567,0.7163732782917874,1.247666
J1815-1910,29221,1.2661651959468239,1.249924
J1345-6115,8865,1.9923552178234223,1.253085
J1519-6308,14780,1.1336059954462825,1.254052
J1842-0800,32933,3.1352682606591324,1.255469
J1725-2852,25141,0.5285185198496608,1.257788
J1715-3247,24877,0.9713418299236285,1.260214
J1821+41,30371,0.6185145163987193,1.261787
J2024+48,40670,1.0152462700494789,1.262
J1549+2113,18191,0.9161757769111863,1.262471
J1839-0223,31849,0.9403927070767006,1.26679
B0853-33,102985,0.8134545930673446,1.267536
B1917+00,35871,1.0494804727106364,1.27226
J1539-4828,16927,1.4222015867615887,1.272842
B0834+06,102115,1.3261343833981647,1.273768
J1654-4140,22915,1.5073709386039256,1.273945
B1620-09,20447,0.6340407747697,1.276446
J1321-5922,5523,1.4028884130342911,1.279058
B1851-79,33932,0.7050791984602591,1.279193
J1609-5158,20028,1.3344581736160328,1.279402
J2033-1938,42298,1.1760437879269543,1.281719
B0105+65,63906,0.3344848822276751,1.28366
J0540-7125,86804,0.37662051533248225,1.286015
J1906+0649,33719,2.070726939005383,1.286564
J1718-3714,24332,1.0027962940986177,1.289379
B0809+74,99271,0.47961908616589216,1.292241
J1727-2739,25450,0.680828995435784,1.2931
J1611-4811,19134,1.232570636249973,1.29685
J1708-4522,24241,1.2719583039968472,1.297837
J1901+0254,34239,2.2155642101750668,1.299693
B1236-68,3860,1.0651452915377342,1.301908
J1403-7646,9958,0.29281564129693116,1.306198
J1726-00,25905,1.3467219740278773,1.3086
J1724-4500,25571,1.6256409021331772,1.309109
J1848-1150,32962,1.3818691739066777,1.312218
J1949+2306,37906,0.7043826170245863,1.319373
J1536-3602,17326,1.3648481976927167,1.319759
B1924+14,36081,1.1048773870370616,1.324922
J1852+0305,32644,1.3973512500709293,1.326149
B1745-56,26933,2.0698523895309293,1.33231
J1953+2732,38550,0.14026187447230584,1.333965
B1944+22,37906,0.40010605804884586,1.33445
J1841-1404,32009,0.7828919235578146,1.334557
J1749-2629,27527,0.6486574495801608,1.335388
J2222+5602,50360,0.7251978079921434,1.336
B1919+21,36058,1.0066278333959497,1.337302
B1924+19,35851,0.8768827586596153,1.346012
B1056-78,114722,1.5354601244930521,1.347402
J1643-4522,21701,0.7087205852875765,1.347899
J0201+7005,68586,0.5029644897514531,1.349184
J1231-6303,2717,0.6034433342227256,1.351236
J1700-3312,23269,0.5308828669422468,1.358307
J2036+2835,42872,1.6760855281012985,1.358727
J2234+2114,51443,1.065684594461261,1.358745
J1910-0112,34633,0.443661045820893,1.360603
J1741+2758,26731,0.3911395993356552,1.360738
J1822+0705,30509,1.7009333966520268,1.362817
B0909-71,104682,0.33785151686635234,1.36289
J0325+67,76230,1.1083594384176605,1.364741
J0843+0719,102421,1.2299742800202935,1.36586
J1854+0317,32644,1.6650395029384901,1.36645
J1821+1715,30232,0.9083142542249217,1.366682
B1530-53,17033,1.0585484319664844,1.368881
B2151-56,48537,0.9951558183150049,1.373654
B0950-38,108014,0.3378221239010079,1.373815
J1814-0618,29432,0.8225411091432876,1.377868
B1237+25,3099,0.37705513060422907,1.382449
J1850+15,32303,1.5491990236283801,1.383965
J1801-3458,28908,0.964035315676601,1.385604
B1039-19,112389,1.1669640106909298,1.386368
J1954+43,38413,0.5388695010673067,1.386961
B0301+19,73370,1.1609100470226312,1.387584
J1819-1131,30552,1.3479673257001001,1.388137
J1522-5525,15111,1.3412925398416067,1.389605
J0054+66,63797,1.073793528898262,1.39
J1936+20,36951,0.06798923863228536,1.39088
J2044+4614,42847,0.315123268656288,1.392715
J1855+0527,32984,0.7874816950291667,1.393484
J1859+76,34636,0.657713889785659,1.393617
J1703-4851,23307,0.5218822705936933,1.396401
J1824-1350,31345,2.4811573125626722,1.396599
J1851-0053,32608,0.92093076482594,1.409065
J0611+30,89036,0.8680273675981639,1.41209
J1907+1149,34710,0.9220826459822831,1.42016
J1550-5317,18351,0.8343792773051727,1.421124
J1845+0623,32524,0.9407236868476272,1.421654
J2108-3429,45053,0.4388004059702906,1.423102
J1900-09,33995,0.85981011475551,1.424
B2036+53,41777,1.278277839868139,1.424568
J1424-56,10751,1.4022392517400628,1.427
B1925+22,36058,1.0404944968700494,1.431066
J1811-4930,29484,1.1177940128706372,1.432704
B2323+63,55779,0.6933675610608325,1.43631
B0959-54,108921,0.7924974983963247,1.436583
J2009+3326,39989,1.0703696428368645,1.438369
B1907+12,34710,0.5523892358936446,1.441742
B0751+32,97927,0.5432912938474245,1.442349
J2010+3230,39748,0.8063162148123807,1.442448
B2315+21,54707,1.4600623785261218,1.444653
B0932-52,106794,0.5671059089787713,1.444773
B1846-06,32933,1.0734029335692858,1.451319
J1929+62,36622,0.6658293852839754,1.456004
B0148-06,67291,1.0036675681191773,1.464665
J1725-4043,25705,1.5431168933153685,1.465071
J1834-1855,31435,0.8740772550070937,1.465656
B0226+70,70872,0.3744403867111699,1.46682
J0243+6027,72490,0.8691645234580234,1.473
J1706+59,23863,0.3302310834844294,1.476687
J1746-2849,27336,0.8863949808713546,1.47848
B1325-49,6701,0.9795634147049291,1.478721
J1947+0915,37844,1.0685747836122834,1.480744
J1700-3611,23212,0.678706391558755,1.494091
J1457-5900,13771,0.6552472373377944,1.498637
J1824-2328,30102,1.485338258203158,1.505875
J1014-48,109567,1.1843072035829132,1.5088
J1819-1318,29544,1.662278103540899,1.515696
B1105-59,113789,1.1373033825871417,1.516531
J1833-0556,31246,0.48399862253808795,1.521545
J1902-0340,34341,1.0984161505847923,1.524672
B2154+40,48718,0.5148566461160023,1.525266
J0912-3851,105160,1.1729861429850272,1.526085
J1537-5153,16612,0.6684229967551899,1.528124
J1614-5144,20028,0.7759300824127401,1.534008
J1906+0725,33719,2.4907256257596497,1.53651
J1730-2900,25871,1.2732656102247575,1.538427
J1904-16,34540,1.1155584487218646,1.541
J1915+0738,35572,1.635294026416085,1.542704
J0241+16,71515,1.1169249822768892,1.5454
J1244-6531,3267,0.4698026480826791,1.546819
B2043-04,43070,0.17275238486950473,1.546938
J1609-1930,19082,0.8651397980378477,1.557917
J1329-6158,6619,1.9546813139334047,1.565218
B1717-16,25220,1.0847325817053322,1.565601
B0917+63,105276,0.7797771044851737,1.567994
B2303+30,54496,0.7180357007703463,1.575886
J1547-0944,17762,0.44744790093021264,1.576925
J2038-3816,42405,0.10052328956824859,1.577286
J1747-1030,27820,1.83682128606267,1.578793
B0904+77,102924,1.1967973303558823,1.57905
J1736-2819,26196,0.3842366471988429,1.592419
J1635-4513,21701,0.7516314728555027,1.594746
J1647+66,21916,1.4351716348897199,1.599819
J1713-3844,24583,1.2979292338954322,1.600114
B0841+80,102087,0.5061314568882687,1.602228
J1919+0134,35959,1.3052888222420231,1.603984
J2155+2813,48659,0.9595483704894726,1.60902
J1930+17,36392,0.3404722191358696,1.60969
J1720+2150,24862,0.7083184847199973,1.615664
J1913+0446,35173,1.2462301700484808,1.61613
B1913+167,35741,1.9657333419035807,1.616231
J1916+1023,35823,1.6643001319296418,1.618339
J1823-1526,30067,1.0569061872101695,1.625405
J1539-6322,18395,1.877438635899558,1.630846
J1823-1807,30220,0.9239751846672836,1.636792
J1848-0511,32933,1.019763387665778,1.637129
B2327-20,56399,0.9398013737390176,1.643622
J1022-5813,110056,0.6738904107171524,1.643726
B1839+56,31418,0.7900072867568422,1.652862
J1821-1419,30067,1.750694594991351,1.65601
B1112+50,115246,0.7908507991307889,1.65644
J1937+2950,37314,0.9110148486473584,1.657429
J1841-0310,31849,0.4985672528310419,1.657656
J1001-5559,108689,0.01935660504679276,1.661177
B2241+69,53143,0.8035672337813138,1.664501
J1418-5945,10575,0.9302700760631212,1.672596
J1855+0422,32984,1.1579521364759746,1.678106
B0059+65,63797,0.36276405475363716,1.679164
J1802-05,28428,0.746617490065335,1.681
J1744-2335,27496,1.0422136251578948,1.683507
J1740-2540,26525,0.8532159726186445,1.692656
B1649-23,22729,0.1442638145909139,1.703739
J0838-3947,102016,1.0696452008922583,1.703946
J0125+62,65317,0.42882579388748393,1.708233
J1632-4621,20800,1.052105687598872,1.709154
J1709-4342,23655,0.9010450749999142,1.735898
J1703-4442,23655,1.4311786555479455,1.747293
B1454-51,13664,0.42204474553228316,1.748301
J1650-1654,22347,0.5053248946004201,1.749552
J2137+64,47055,0.21083518921306021,1.75087
J1651-7642,22703,1.0061596319133759,1.755311
J1744-1610,26689,0.980113820407411,1.757206
J0338+66,76755,0.2284267641095634,1.762
J0139+5621,67096,0.8983552500078782,1.775344
J1931+1440,36512,1.330121121571806,1.77923
J1901-0906,33995,0.33819666228075235,1.781928
J1542-5133,17341,0.3901782235558995,1.783865
B1641-68,21750,1.1312317287237472,1.785611
J1822+1120,30114,0.7948486288052854,1.787037
J1819-1408,29544,1.560391907060988,1.78849
J1152-5800,117923,1.004142952722941,1.789829
J0733-2345,96184,0.26818066810036095,1.79625
J2343+6221,57521,0.6581765099274871,1.799
J1800-2114,28494,0.27040823193878083,1.799272
J1107-6143,113114,2.792307435021778,1.799396
B1016-16,109950,0.9197827849627779,1.804695
B0153+39,67564,1.264786660298641,1.811561
J0534-6703,85235,0.9605313863432634,1.817565
J1901+1306,33973,0.2885644887229939,1.830857
J0408+551,79264,0.38113999398431275,1.837
B1839-04,31849,0.9963650366003876,1.839944
J1054-6452,113114,0.7624160554709287,1.840004
J1823-1126,30552,0.5317653284392011,1.846534
B0826-34,101424,1.0612890633637666,1.848919
B1901+10,34104,0.32009234491505667,1.85657
J1232-4742,2712,0.41619515503310855,1.872994
B1819-22,30102,1.7549291139979377,1.874269
J1837-1243,31581,1.2743832731416789,1.876019
J0410-31,79285,0.14885178149544412,1.8785
J0458-0505,83120,1.5254131370374269,1.88348
J0341+5711,77973,1.959141225892379,1.888
B1828-60,31732,0.646611340358466,1.889436
J2229+64,51722,0.6864756635404201,1.89312
J1840-0626,31246,2.008511707718991,1.893353
J1741-3016,26550,0.5143860589366636,1.893749
J1838+1650,31341,1.337634779678552,1.901967
B1834-06,31246,1.7390472386169515,1.905809
J1538-5621,16514,1.4575466039204967,1.908494
J1839-1238,31581,1.5580413820090904,1.911428
J1821-1432,30067,1.5420068535637632,1.915131
J1925+19,35851,1.0602392097647626,1.916353
J1825-1108,30552,0.08544750582404,1.925872
J0932-3217,106473,0.6390965045692787,1.931627
B0339+53,77477,1.5495593919171162,1.934478
J1935+12,37520,1.6703401008129815,1.9399
J2311+67,54421,0.4802931473552617,1.9447
J1433-6038,11706,0.27435895597811727,1.95443
J1901-1740,33565,1.491423906849942,1.956858
B2045-16,43217,0.5575825528777208,1.961572
J1837+1221,31244,1.9755980621470959,1.963532
J1738-2330,26525,1.4809284222054655,1.978847
J0636-4549,91905,1.3516044298099408,1.984597
B1942+17,37528,1.0627678737895632,1.996899
J1843-0211,31849,1.5096702108460707,2.027524
J1432-5032,11658,0.7294905609868387,2.034989
J1355-5747,9018,0.19208419930054726,2.038674
J1512-5431,14796,1.220129547648501,2.040532
B1738-08,26729,0.6086283470045882,2.043082
J0332+79,76498,0.49122205550293924,2.05621
J2210+57,49579,0.6593237225498597,2.05743
J1915+0752,35642,1.844926112210296,2.058314
J0928+06,105932,0.7087766233515794,2.0604
J1725-3848,25705,0.9976312805505801,2.062386
J0806+08,98720,0.9503242788046077,2.0631
J1550-5418,18256,0.7747784699243077,2.069833
J1822-1252,30552,1.7691401451792559,2.07104
J1715-4034,24583,0.7292014855531199,2.072153
B2034+19,41877,1.1878206944060028,2.074377
J1919+1745,35741,0.626708730931383,2.081343
J1754-2422,27640,1.1777229692284776,2.090248
B1823-11,30552,0.3481265397677556,2.093136
J1758-2540,28640,0.9988326201567426,2.107263
J1237-6725,3477,0.7814144498992793,2.110974
B2002+31,39748,0.6678995193035201,2.111265
B0052+51,63435,0.7592383219675537,2.115171
J1702-4428,23655,1.2180273750452186,2.123506
J0244+14,72182,0.5932082373702147,2.1281
J1917+0834,35642,0.9058440058284932,2.129665
J1012-5830,110056,0.7320296946863053,2.133591
J1519-6106,15567,0.1874005469402394,2.154307
J0818-3232,99868,1.422427761779505,2.161259
J0421-0345,79991,0.9640738546013757,2.161308
J1831-1329,31495,1.0498969056827627,2.165679
J0627+16,90788,1.8604327926418702,2.18
B1849+00,32608,1.3566179926740125,2.180195
J1916+0852,35642,1.202504402272201,2.182746
J1732-3729,25852,1.4394314200419638,2.184001
J1850-0006,32608,0.680973318433441,2.191498
J0804-3647,98243,1.422358422664762,2.191987
J1049-5833,113755,1.6494694624330433,2.202325
J1920+1040,35823,0.835602821676006,2.215802
J1848+0604,32524,0.6269044324832115,2.218603
J0943+41,107155,0.13844691276461157,2.229489
B1910+20,34361,1.3014961293274274,2.232969
B2319+60,55069,0.6894361188156469,2.256488
B0559-57,88799,1.361400297220552,2.261365
J2005-0020,39669,0.4800583508901917,2.279661
B1118-79,114722,1.6792801238200112,2.280597
J1245-6238,2717,1.2385959582770096,2.283093
J2015+2524,40652,0.6113007484054764,2.303299
J2105+6223,44971,0.7590874531880006,2.304879
J1941+2525,37309,1.127733007394279,2.306153
J1303-6305,4740,0.2878617887583305,2.306642
J1939+10,37520,1.3053020728271898,2.31
B1907+03,34848,1.0199459322136104,2.330263
B2321-61,56488,1.2839495292493042,2.347486
B0154+61,67572,1.068245683239484,2.351745
J1625-4048,20550,0.2424236314590774,2.355278
J1825-31,30411,1.3836854027457395,2.382
B1753+52,28240,0.5916935806333096,2.391397
J1032-5206,111949,1.5644853983724856,2.407622
B1740-31,26863,0.2995703238173919,2.414576
B1524-39,16343,0.9420138412795115,2.417582
J1312-6400,5106,0.7923214841020415,2.437432
B1658-37,23709,1.83312259161564,2.454609
J1808-2701,29074,0.4093395532435348,2.457882
J1802-3346,28626,1.189362177930967,2.461052
B1612-29,19572,0.935753337154195,2.477568
J1834-0845,30905,2.5768295930512948,2.482302
J1324-6302,6619,0.8469029382236809,2.483804
J0457-6337,82552,0.709622879903907,2.497012
J1824-0127,30585,0.37065093123797604,2.499468
J1822-0848,29868,1.936661776375595,2.504518
J1759-1029,28135,0.6807935082086384,2.512263
B1010-23,109931,1.4977730667137708,2.517945
J1801-1855,28312,0.5747390285147655,2.550498
J1601-5244,18712,0.2580551446519723,2.559357
J1635-4735,21496,0.25726522503389126,2.594578
J0343-3000,77436,1.0883833826180813,2.597027
J1845-1351,32009,1.3735324251369745,2.618918
J1811-1049,29316,0.5055149011846155,2.623859
J1317-5759,5419,1.1983888579357307,2.642199
J1736-2457,26525,0.3900488948711398,2.642223
J1404+12,9821,0.5070179279587121,2.65027
J1901+0413,33719,1.1570086227874985,2.66308
J1839-0332,31849,0.2526039866982183,2.675682
J1910+0714,35572,2.608602593869788,2.712423
J1106-6438,114792,0.9968252886436015,2.717934
J0152+0948,67619,0.6331252732088676,2.746647
J1444-5941,12572,0.8133173134634508,2.760228
J1807-2557,28791,0.96269351955278,2.764195
J1322-6329,6619,0.4886499917730203,2.764209
J0737-3039B,96182,1.0312815588657498,2.773461
J1747-2802,27527,1.055084012779469,2.780079
J0746-4529,96735,1.295200986724378,2.791025
J1759-1956,28312,0.967418272397943,2.843389
J0546+2441,87378,1.2928286731505048,2.84385
J1831-1223,30905,1.5376638597165146,2.857941
J1803-1857,28312,1.1902624939169806,2.864338
J1937+1505,36809,1.3223335147047328,2.872774
J1055-6905,112762,0.9650084497583303,2.919397
J1924+1631,36081,0.9073665710605484,2.935186
J1314-6101,5523,1.520653355326061,2.94839
J1354-6249,8070,1.5794091126199943,2.951938
J1629-3636,20707,1.1023519166915885,2.988193
B0320+39,75490,0.5402068226219588,3.032072
J1653-4854,23198,0.9288541654640431,3.05951
J2238+6021,50808,1.9415696452371967,3.07
J1842+0257,32024,0.6779694903973862,3.088256
J1148-6415,116221,2.062578712039735,3.241029
J0633-2015,90862,0.692284743763601,3.253211
J1730-3353,25639,1.137930267871121,3.270242
J1503+2111,14249,0.17797356487883795,3.314002
J1718-3718,24332,0.969409908821503,3.378574
J1843+2024,32742,1.8010744854524654,3.406539
J1554-5512,18256,0.3093349411558441,3.418039
J1617-4216,19521,1.764882797938619,3.428466
J0726-2612,95739,0.6498259772895811,3.442308
J1538+2345,16783,0.5368709458532354,3.449385
J0420-5022,80133,0.559711484821258,3.453004
J1854-1557,33565,3.1579816627967756,3.4532
J1746+2245,27127,0.5339060556543505,3.465038
J1528-5547,16514,0.8268061941912191,3.467302
J1148-5725,117923,0.955611730400864,3.559937
J1101+65,113430,0.4574163018806583,3.63132
J1307-67,4810,1.948267073772833,3.6512
J1857-1027,33223,1.1766214072854355,3.687219
B0525+21,85285,0.841993026346456,3.745539
J1745-2900,27336,0.7527259083836356,3.763638
J1714-3810,24332,0.8525275042051478,3.824936
J1925-16,36278,0.8761955107071778,3.8858
J1741-2019,26951,0.5353155845061346,3.904506
J1853+0853,33109,0.6342762673099875,3.914658
J2111+2106,44560,1.9302391600074271,3.953853
J1814-1744,29828,0.6003372949402529,3.975905
J2111+40,44702,0.8547684302411774,4.061
J1628-4828,20359,1.1565124220477283,4.137539
J1210-6550,142,1.0167599372786598,4.23701
J1819-1458,30067,1.0459163850461837,4.263164
J0112+66,64431,0.047730179861350634,4.30124
B1845-19,33565,2.5513986971088616,4.30819
J1622-4950,20768,1.0861789129936439,4.3261
J0932-5327,106073,0.5928294613628685,4.392159
J1846-0257,31849,1.7192843146316081,4.476723
J1854+0306,32644,1.6720663345157611,4.55782
J1414-6802,11389,1.2090476751833263,4.630188
J2007+20,39908,0.50223924031547,4.634
J1858+0241,34239,2.4176366714436415,4.693233
J1946+24,37906,0.8251978981097727,4.729
J1444-6026,13460,1.2028350185345777,4.758576
J1926-1314,35872,0.8042680186808073,4.864284
J1846-7403,32450,0.3720656264471023,4.878839
J1307-6318,5106,0.4959413858763963,4.962427
J2033+0042,41761,1.5630928123298877,5.013398
J1951+1123,38392,0.4074470251690259,5.094083
